기준일자,기준시,전력사용량(MWh),datetime,기온(°C),강수량(mm),풍속(m/s),습도(%),일사(MJ/m2),전운량(10분위),미세먼지(PM10),초미세먼지(PM25),hour,dayofweek,month,is_weekend,is_holiday,is_off,CDD,HDD,lag_24,lag_168,rolling_24h,체감온도,불쾌지수,태양광추정
2023-07-09,8,4036,2023-07-09 8:00,25.5,0,2,86,0.17,10,18.94871795,11.75,8,6,7,1,0,1,7.5,0,4102,3989,4947.166667,24.632,75.7743,0.0306
2023-07-09,9,4467,2023-07-09 9:00,26.9,0,1.9,80,0.98,10,19.61538462,11.55,9,6,7,1,0,1,8.9,0,4577,4413,4944.416667,25.548,77.4018,0.1764
2023-07-09,10,5023,2023-07-09 10:00,26.6,0.3,0.7,85,0.23,10,20.375,11.74358974,10,6,7,1,0,1,8.6,0,5130,4916,4939.833333,25.604,77.4884,0.0414
2023-07-09,11,5353,2023-07-09 11:00,21.8,23.5,5.1,95,0.13,10,20.48717949,11.25,11,6,7,1,0,1,3.8,0,5547,5352,4935.375,21.564,70.2204,0.0234
2023-07-09,12,5338,2023-07-09 12:00,22,10.2,2.2,97,0.19,10,11.44444444,5.125,12,6,7,1,0,1,4,0,5700,5568,4927.291667,21.856,70.7063,0.0342
2023-07-09,13,5337,2023-07-09 13:00,21.7,10.1,3.6,97,0.62,10,7.282051282,2.875,13,6,7,1,0,1,3.7,0,5828,5739,4912.208333,21.5596,70.17521,0.1116
2023-07-09,14,5319,2023-07-09 14:00,22.2,0.6,2.6,92,0.63,10,6.894736842,2.875,14,6,7,1,0,1,4.2,0,5916,5850,4891.75,21.8096,70.71096,0.1134
2023-07-09,15,5273,2023-07-09 15:00,23.4,2.8,2.2,92,1.18,7,7.8,3.475,15,6,7,1,0,1,5.4,0,5985,5872,4866.875,22.9712,72.77592,0.2124
2023-07-09,16,5274,2023-07-09 16:00,25.1,,2.5,83,2.17,6,7.575,2.85,16,6,7,1,0,1,7.1,0,5969,5876,4837.208333,24.0732,74.81397,0.3906
2023-07-09,17,5358,2023-07-09 17:00,25.2,,1.8,81,0.92,9,7.6,3.425,17,6,7,1,0,1,7.2,0,5941,5960,4808.25,24.0448,74.77798,0.1656
2023-07-09,18,5443,2023-07-09 18:00,25.1,,2.2,80,0.48,9,9.384615385,4.1,18,6,7,1,0,1,7.1,0,5958,6065,4783.958333,23.892,74.5182,0.0864
2023-07-09,19,5537,2023-07-09 19:00,24.8,,2.2,80,0.13,9,10.525,4.675,19,6,7,1,0,1,6.8,0,5989,6150,4762.5,23.616,74.0376,0.0234
2023-07-09,20,5544,2023-07-09 20:00,24.6,,1.3,81,0.02,2,12.925,5.725,20,6,7,1,0,1,6.6,0,5946,6147,4743.666667,23.4904,73.81084,0.0036
2023-07-09,21,5448,2023-07-09 21:00,24.6,,1.3,84,,10,17.73684211,8.4,21,6,7,1,0,1,6.6,0,5743,6001,4726.916667,23.6656,74.09176,0
2023-07-09,22,5180,2023-07-09 22:00,24.6,,1.5,85,,6,20.20512821,8.575,22,6,7,1,0,1,6.6,0,5360,5674,4714.625,23.724,74.1854,0
2023-07-09,23,4831,2023-07-09 23:00,24.6,,1.5,86,,7,26.58974359,12.25,23,6,7,1,0,1,6.6,0,4967,5214,4707.125,23.7824,74.27904,0
2023-07-09,24,4440,2023-07-10 0:00,25,,1.6,87,,10,35.47368421,19.025,0,0,7,0,0,0,7,0,4590,4732,4701.458333,24.22,75.0412,0
2023-07-10,1,3991,2023-07-10 1:00,25.1,,2.2,88,,6,45.61538462,25.975,1,0,7,0,0,0,7.1,0,4152,4197,4695.208333,24.3752,75.30692,0
2023-07-10,2,3659,2023-07-10 2:00,24.6,,1.6,89,,8,45.5,28.7,2,0,7,0,0,0,6.6,0,3798,3826,4688.5,23.9576,74.55996,0
2023-07-10,3,3454,2023-07-10 3:00,24.3,,1.5,90,,9,45.23076923,30,3,0,7,0,0,0,6.3,0,3566,3591,4682.708333,23.728,74.1433,0
2023-07-10,4,3348,2023-07-10 4:00,24.2,,1.8,91,,10,41.85,28.5,4,0,7,0,0,0,6.2,0,3423,3458,4678.041667,23.6888,74.06288,0
2023-07-10,5,3368,2023-07-10 5:00,24.3,,1.9,90,,10,42.275,28.2,5,0,7,0,0,0,6.3,0,3377,3461,4674.916667,23.728,74.1433,0
2023-07-10,6,3673,2023-07-10 6:00,23.2,11.5,1.6,91,0.01,10,39.425,26.65,6,0,7,0,0,0,5.2,0,3463,3757,4674.541667,22.7248,72.35198,0.0018
2023-07-10,7,4374,2023-07-10 7:00,23.2,0,1.2,92,0.08,10,26.625,17.7,7,0,7,0,0,0,5.2,0,3705,4462,4683.291667,22.7776,72.43176,0.0144
2023-07-10,8,5312,2023-07-10 8:00,23.5,,1.9,96,0.13,10,20.625,13.25,8,0,7,0,0,0,5.5,0,4036,5433,4711.166667,23.284,73.279,0.0234
2023-07-10,9,6227,2023-07-10 9:00,24,,0.5,94,0.19,10,23.5,13.875,9,0,7,0,0,0,6,0,4467,6442,4764.333333,23.664,73.9838,0.0342
2023-07-10,10,6843,2023-07-10 10:00,25.2,,1.4,91,0.8,10,21.625,12,10,0,7,0,0,0,7.2,0,5023,7230,4837.666667,24.6528,75.77378,0.144
2023-07-10,11,7188,2023-07-10 11:00,26.9,,1.6,88,1.62,9,23.07894737,11.12820513,11,0,7,0,0,0,8.9,0,5353,7677,4913.5,26.0888,78.33308,0.2916
2023-07-10,12,7339,2023-07-10 12:00,27.2,,2.7,81,1.52,8,28,15.23684211,12,0,7,0,0,0,9.2,0,5338,7868,4989.958333,25.8928,78.00178,0.2736
2023-07-10,13,7437,2023-07-10 13:00,28.5,,0.9,82,1.8,8,32.34210526,19.52631579,13,0,7,0,0,0,10.5,0,5337,7992,5073.333333,27.168,80.2295,0.324
2023-07-10,14,7606,2023-07-10 14:00,30.2,,2.8,67,3.23,6,34.66666667,22.32432432,14,0,7,0,0,0,12.2,0,5319,8137,5160.833333,27.5336,80.75036,0.5814
2023-07-10,15,7661,2023-07-10 15:00,30.6,,3.6,62,2.77,6,37.52777778,24.62162162,15,0,7,0,0,0,12.6,0,5273,8186,5256.125,27.4688,80.57448,0.4986
2023-07-10,16,7661,2023-07-10 16:00,30.5,,3.9,65,2.16,2,37.55555556,23.44444444,16,0,7,0,0,0,12.5,0,5274,8170,5355.625,27.63,80.88825,0.3888
2023-07-10,17,7651,2023-07-10 17:00,30.5,,3.5,65,2.03,2,37.39473684,21.84210526,17,0,7,0,0,0,12.5,0,5358,8135,5455.083333,27.63,80.88825,0.3654
2023-07-10,18,7536,2023-07-10 18:00,29.6,,4.3,65,1.36,1,31.9,16.725,18,0,7,0,0,0,11.6,0,5443,8033,5550.625,26.856,79.5801,0.2448
2023-07-10,19,7098,2023-07-10 19:00,28.2,,3.4,71,0.61,1,28.975,14.7,19,0,7,0,0,0,10.2,0,5537,7670,5637.833333,26.0888,78.32088,0.1098
2023-07-10,20,6741,2023-07-10 20:00,26.7,,4,76,0.1,1,29.6,13.3,20,0,7,0,0,0,8.7,0,5544,7439,5702.875,25.0968,76.62368,0.018
2023-07-10,21,6361,2023-07-10 21:00,26,,2.9,79,,6,28.525,13.375,21,0,7,0,0,0,8,0,5448,7052,5752.75,24.656,75.8525,0
2023-07-10,22,5867,2023-07-10 22:00,26,,2.9,80,,6,33.175,14.5,22,0,7,0,0,0,8,0,5180,6485,5790.791667,24.72,75.96,0
2023-07-10,23,5345,2023-07-10 23:00,25.8,,3.1,79,,7,34.875,15.75,23,0,7,0,0,0,7.8,0,4831,5829,5819.416667,24.4728,75.53408,0
2023-07-10,24,4857,2023-07-11 0:00,25.8,,1.6,81,,8,28.375,13.2,0,1,7,0,0,0,7.8,0,4440,5232,5840.833333,24.5992,75.74512,0
2023-07-11,1,4351,2023-07-11 1:00,25.8,,1.9,81,,7,26.675,12.625,1,1,7,0,0,0,7.8,0,3991,4636,5858.208333,24.5992,75.74512,0
2023-07-11,2,3922,2023-07-11 2:00,25.5,,1.2,81,,6,23.975,11.75,2,1,7,0,0,0,7.5,0,3659,4162,5873.208333,24.322,75.26155,0
2023-07-11,3,3686,2023-07-11 3:00,25.2,,1.9,81,,6,24.425,11.9,3,1,7,0,0,0,7.2,0,3454,3894,5884.166667,24.0448,74.77798,0
2023-07-11,4,3562,2023-07-11 4:00,24.9,,0.4,84,,8,24.825,12.75,4,1,7,0,0,0,6.9,0,3348,3733,5893.833333,23.9464,74.58424,0
2023-07-11,5,3556,2023-07-11 5:00,25.2,,1.1,82,,10,25.775,13.4,5,1,7,0,0,0,7.2,0,3368,3714,5902.75,24.1056,74.87756,0
2023-07-11,6,3821,2023-07-11 6:00,25.2,,1.3,83,0.01,10,25.65,13.65,6,1,7,0,0,0,7.2,0,3673,3965,5910.583333,24.1664,74.97714,0.0018
2023-07-11,7,4509,2023-07-11 7:00,25.6,,1.8,85,0.06,10,29.15,15.975,7,1,7,0,0,0,7.6,0,4374,4652,5916.75,24.664,75.8369,0.0108
2023-07-11,8,5443,2023-07-11 8:00,25.8,0,0.9,86,0.18,10,34.875,18.975,8,1,7,0,0,0,7.8,0,5312,5627,5922.375,24.9152,76.27272,0.0324
2023-07-11,9,6397,2023-07-11 9:00,25.4,2.2,2.5,94,0.08,10,39.425,22.5,9,1,7,0,0,0,7.4,0,6227,6582,5927.833333,25.0304,76.42064,0.0144
2023-07-11,10,6975,2023-07-11 10:00,24.7,0.8,2.8,90,0.23,10,27.92307692,16.9,10,1,7,0,0,0,6.7,0,6843,7237,5934.916667,24.112,74.8237,0.0414
2023-07-11,11,7155,2023-07-11 11:00,24,15.4,1.5,96,0.1,10,15.72972973,9.384615385,11,1,7,0,0,0,6,0,7188,7621,5940.416667,23.776,74.1592,0.018
2023-07-11,12,7145,2023-07-11 12:00,23.8,0.7,2.6,95,0.14,10,12.76315789,6.447368421,12,1,7,0,0,0,5.8,0,7339,7721,5939.041667,23.524,73.7214,0.0252
2023-07-11,13,7118,2023-07-11 13:00,23.8,0,3.3,93,0.43,10,12.39473684,6.026315789,13,1,7,0,0,0,5.8,0,7437,7741,5930.958333,23.4136,73.54996,0.0774
2023-07-11,14,7116,2023-07-11 14:00,23.5,3.3,2.7,98,0.17,10,11.80555556,6.026315789,14,1,7,0,0,0,5.5,0,7606,7721,5917.666667,23.392,73.4445,0.0306
2023-07-11,15,7021,2023-07-11 15:00,22.3,2.9,4.2,96,0.22,10,12.44444444,6.256410256,15,1,7,0,0,0,4.3,0,7661,7551,5897.25,22.1032,71.16652,0.0396
2023-07-11,16,6873,2023-07-11 16:00,22.1,12.7,2.1,99,0.16,10,10.37837838,5.487179487,16,1,7,0,0,0,4.1,0,7661,7386,5870.583333,22.0516,71.02111,0.0288
2023-07-11,17,6796,2023-07-11 17:00,22,11,2.2,100,0.11,10,9.861111111,6.307692308,17,1,7,0,0,0,4,0,7651,7336,5837.75,22,70.91,0.0198
2023-07-11,18,6665,2023-07-11 18:00,21.8,7.1,1.3,99,0.11,10,8.051282051,4.075,18,1,7,0,0,0,3.8,0,7536,7257,5802.125,21.7528,70.48408,0.0198
2023-07-11,19,6328,2023-07-11 19:00,21.8,2,1.7,97,0.11,9,8.552631579,4.666666667,19,1,7,0,0,0,3.8,0,7098,6949,5765.833333,21.6584,70.35224,0.0198
2023-07-11,20,6087,2023-07-11 20:00,21.9,0.2,1.7,95,0.1,9,10.63157895,6.45,20,1,7,0,0,0,3.9,0,6741,6733,5733.75,21.662,70.39545,0.018
2023-07-11,21,5801,2023-07-11 21:00,21.9,,1.7,96,,9,12.7,7.875,21,1,7,0,0,0,3.9,0,6361,6401,5706.5,21.7096,70.46236,0
2023-07-11,22,5377,2023-07-11 22:00,21.9,,2.1,97,,6,14.20512821,8.25,22,1,7,0,0,0,3.9,0,5867,5926,5683.166667,21.7572,70.52927,0
2023-07-11,23,4923,2023-07-11 23:00,21.8,,1.7,96,,6,15.89189189,9.2,23,1,7,0,0,0,3.8,0,5345,5384,5662.75,21.6112,70.28632,0
2023-07-11,24,4511,2023-07-12 0:00,22,0,0.9,95,,10,15.12820513,7.8,0,2,7,0,0,0,4,0,4857,4895,5645.166667,21.76,70.5705,0
2023-07-12,1,4083,2023-07-12 1:00,22.2,0,0.6,97,,10,16.21052632,8.125,1,2,7,0,0,0,4.2,0,4351,4390,5630.75,22.0536,71.06036,0
2023-07-12,2,3719,2023-07-12 2:00,22.4,0,0.6,96,,10,17,7.725,2,2,7,0,0,0,4.4,0,3922,3994,5619.583333,22.2016,71.34256,0
2023-07-12,3,3525,2023-07-12 3:00,22.5,,1,97,,10,19.5,8.825,3,2,7,0,0,0,4.5,0,3686,3775,5611.125,22.35,71.59145,0
2023-07-12,4,3406,2023-07-12 4:00,22.7,0.2,1.8,99,,10,21.45,9.45,4,2,7,0,0,0,4.7,0,3562,3626,5604.416667,22.6492,72.09517,0
2023-07-12,5,3405,2023-07-12 5:00,22.6,0.3,1,97,,10,22.65789474,10.975,5,2,7,0,0,0,4.6,0,3556,3578,5597.916667,22.4488,71.76848,0
2023-07-12,6,3660,2023-07-12 6:00,22.7,0.1,0.8,99,0.01,10,21.6,9.9,6,2,7,0,0,0,4.7,0,3821,3789,5591.625,22.6492,72.09517,0.0018
2023-07-12,7,4317,2023-07-12 7:00,23.1,0.1,0.9,98,0.16,8,24.975,10.625,7,2,7,0,0,0,5.1,0,4509,4395,5584.916667,22.9952,72.73242,0.0288
2023-07-12,8,5222,2023-07-12 8:00,23.4,,2.3,96,0.2,9,24.41025641,11.275,8,2,7,0,0,0,5.4,0,5443,5229,5576.916667,23.1856,73.10296,0.036
2023-07-12,9,6159,2023-07-12 9:00,24.6,,1.9,95,0.69,8,26.66666667,13.725,9,2,7,0,0,0,6.6,0,6397,6043,5567.708333,24.308,75.1218,0.1242
2023-07-12,10,6847,2023-07-12 10:00,25.4,,1.1,90,0.79,9,26.15789474,15.225,10,2,7,0,0,0,7.4,0,6975,6608,5557.791667,24.784,76.0144,0.1422
2023-07-12,11,7142,2023-07-12 11:00,26.1,,1.6,87,0.68,9,26.47368421,16.97435897,11,2,7,0,0,0,8.1,0,7155,6882,5552.458333,25.2628,76.87963,0.1224
2023-07-12,12,7207,2023-07-12 12:00,26.9,,1.9,84,1.29,9,24.86842105,16.23076923,12,2,7,0,0,0,8.9,0,7145,6965,5551.916667,25.8184,77.86744,0.2322
2023-07-12,13,7294,2023-07-12 13:00,27.6,,1.7,78,1.45,10,26.38461538,17.76923077,13,2,7,0,0,0,9.6,0,7118,7047,5554.5,26.0512,78.27652,0.261
2023-07-12,14,7393,2023-07-12 14:00,28.5,,1.4,77,2.05,10,26.86842105,18.13157895,14,2,7,0,0,0,10.5,0,7116,7147,5561.833333,26.798,79.56825,0.369
2023-07-12,15,7386,2023-07-12 15:00,28.3,,2.2,76,0.96,10,28.45945946,21.39473684,15,2,7,0,0,0,10.3,0,7021,7125,5573.375,26.5432,79.12352,0.1728
2023-07-12,16,7329,2023-07-12 16:00,29,,2.5,74,1.79,7,27.34210526,18.68421053,16,2,7,0,0,0,11,0,6873,7058,5588.583333,27.024,79.9428,0.3222
2023-07-12,17,7322,2023-07-12 17:00,28.9,,2.6,73,1.4,7,26.72972973,17.56410256,17,2,7,0,0,0,10.9,0,6796,6996,5607.583333,26.8588,79.65233,0.252
2023-07-12,18,7229,2023-07-12 18:00,28.3,,1.4,75,0.54,8,25.76923077,17.975,18,2,7,0,0,0,10.3,0,6665,6871,5629.5,26.47,78.99325,0.0972
2023-07-12,19,6900,2023-07-12 19:00,27.8,,1.4,76,0.3,9,26.375,18.375,19,2,7,0,0,0,9.8,0,6328,6529,5653,26.0912,78.34232,0.054
2023-07-12,20,6699,2023-07-12 20:00,27.4,,1.6,79,0.03,10,26.675,17.925,20,2,7,0,0,0,9.4,0,6087,6269,5676.833333,25.9384,78.08144,0.0054
2023-07-12,21,6364,2023-07-12 21:00,26.9,,1.6,80,,10,29.5,20.275,21,2,7,0,0,0,8.9,0,5801,5948,5702.333333,25.548,77.4018,0
2023-07-12,22,5891,2023-07-12 22:00,26.7,0,0.1,81,,9,27.76923077,18.525,22,2,7,0,0,0,8.7,0,5377,5530,5725.791667,25.4308,77.19583,0
2023-07-12,23,5373,2023-07-12 23:00,26.4,,1.4,83,,10,29.375,19.325,23,2,7,0,0,0,8.4,0,4923,5066,5747.208333,25.2848,76.93518,0
2023-07-12,24,4888,2023-07-13 0:00,26.2,0,1.9,85,,10,29.94736842,19.48717949,0,3,7,0,0,0,8.2,0,4511,4635,5765.958333,25.228,76.8278,0
2023-07-13,1,4379,2023-07-13 1:00,26,0,0.5,85,,10,30.85,19.65,1,3,7,0,0,0,8,0,4083,4160,5781.666667,25.04,76.4975,0
2023-07-13,2,3949,2023-07-13 2:00,25.9,0,0.7,87,,10,30.8974359,20.725,2,3,7,0,0,0,7.9,0,3719,3778,5794,25.0732,76.54537,0
2023-07-13,3,3706,2023-07-13 3:00,25.5,0.1,0.4,90,,10,33.12820513,21.85,3,3,7,0,0,0,7.5,0,3525,3557,5803.583333,24.88,76.1845,0
2023-07-13,4,3565,2023-07-13 4:00,25.4,0,0.9,91,,10,33.30769231,21.575,4,3,7,0,0,0,7.4,0,3406,3432,5811.125,24.8456,76.11596,0
2023-07-13,5,3561,2023-07-13 5:00,25.3,0,1.4,91,,10,34.625,22.85,5,3,7,0,0,0,7.3,0,3405,3424,5817.75,24.7492,75.94487,0
2023-07-13,6,3808,2023-07-13 6:00,25.4,0,1,91,0.01,10,35.25641026,22.95,6,3,7,0,0,0,7.4,0,3660,3675,5824.25,24.8456,76.11596,0.0018
2023-07-13,7,4479,2023-07-13 7:00,25.6,,1.3,91,0.11,10,37.225,24.55,7,3,7,0,0,0,7.6,0,4317,4311,5830.416667,25.0384,76.45814,0.0198
2023-07-13,8,5442,2023-07-13 8:00,25.9,0,1.4,90,0.2,10,36.725,24.3,8,3,7,0,0,0,7.9,0,5222,5199,5837.166667,25.264,76.8649,0.036
2023-07-13,9,6376,2023-07-13 9:00,26.3,0,1.2,88,0.35,10,37.35897436,24.575,9,3,7,0,0,0,8.3,0,6159,6127,5846.333333,25.5176,77.32436,0.063
2023-07-13,10,6990,2023-07-13 10:00,26.5,0.1,1.7,89,0.24,10,37.39473684,24.625,10,3,7,0,0,0,8.5,0,6847,6842,5855.375,25.774,77.77305,0.0432
2023-07-13,11,7255,2023-07-13 11:00,26,1.6,2.7,94,0.24,10,37.74358974,24.925,11,3,7,0,0,0,8,0,7142,7265,5861.333333,25.616,77.465,0.0432
2023-07-13,12,7195,2023-07-13 12:00,24.8,12.7,2,96,0.2,10,23.13157895,16.075,12,3,7,0,0,0,6.8,0,7207,7436,5866.041667,24.5632,75.56752,0.036
2023-07-13,13,7162,2023-07-13 13:00,25,4.1,1.5,97,0.35,10,13,8.230769231,13,3,7,0,0,0,7,0,7294,7579,5865.541667,24.82,76.0172,0.063
2023-07-13,14,7183,2023-07-13 14:00,25.3,1.3,2.4,95,0.33,10,10.02702703,5.868421053,14,3,7,0,0,0,7.3,0,7393,7732,5860.041667,24.994,76.34715,0.0594
2023-07-13,15,7120,2023-07-13 15:00,24.9,34.7,2.8,99,0.12,10,11.74285714,7.459459459,15,3,7,0,0,0,6.9,0,7386,7805,5851.291667,24.8404,76.03339,0.0216
2023-07-13,16,7068,2023-07-13 16:00,24.9,8.3,1.2,97,0.23,10,10.5,5.594594595,16,3,7,0,0,0,6.9,0,7329,7775,5840.208333,24.7212,75.84017,0.0414
2023-07-13,17,7050,2023-07-13 17:00,24.8,0.9,2.2,99,0.11,10,9.444444444,5.085714286,17,3,7,0,0,0,6.8,0,7322,7713,5829.333333,24.7408,75.85438,0.0198
2023-07-13,18,7001,2023-07-13 18:00,25,3.8,0.6,99,0.06,10,11.60526316,5.605263158,18,3,7,0,0,0,7,0,7229,7634,5818,24.94,76.2124,0.0108
2023-07-13,19,6733,2023-07-13 19:00,25.1,5.6,2.4,98,0.06,10,15.23076923,9.263157895,19,3,7,0,0,0,7.1,0,6900,7233,5808.5,24.9792,76.29282,0.0108
2023-07-13,20,6557,2023-07-13 20:00,25,0,2.6,97,0.02,10,15.86842105,10.15789474,20,3,7,0,0,0,7,0,6699,6962,5801.541667,24.82,76.0172,0.0036
2023-07-13,21,6214,2023-07-13 21:00,24.9,4.3,1.8,99,,10,15.52631579,9.789473684,21,3,7,0,0,0,6.9,0,6364,6597,5795.625,24.8404,76.03339,0
2023-07-13,22,5728,2023-07-13 22:00,24.8,4.8,2.2,99,,10,14.81578947,8.692307692,22,3,7,0,0,0,6.8,0,5891,6061,5789.375,24.7408,75.85438,0
2023-07-13,23,5236,2023-07-13 23:00,24.8,0.9,2.1,97,,10,13.82051282,7.333333333,23,3,7,0,0,0,6.8,0,5373,5467,5782.583333,24.6224,75.66314,0
2023-07-13,24,4764,2023-07-14 0:00,24.7,8.4,2.2,98,,10,13,6.526315789,0,4,7,0,0,0,6.7,0,4888,4851,5776.875,24.5824,75.58074,0
2023-07-14,1,4287,2023-07-14 1:00,24.1,15.3,1.1,98,,10,11.5,6.108108108,1,4,7,0,0,0,6.1,0,4379,4402,5771.708333,23.9872,74.51262,0
2023-07-14,2,3891,2023-07-14 2:00,24,17.7,1.4,99,,10,7.710526316,4.358974359,2,4,7,0,0,0,6,0,3949,3969,5767.875,23.944,74.4223,0
2023-07-14,3,3680,2023-07-14 3:00,24,8.3,1.2,100,,10,7.026315789,4.179487179,3,4,7,0,0,0,6,0,3706,3717,5765.458333,24,74.51,0
2023-07-14,4,3548,2023-07-14 4:00,24.3,13.9,1.1,100,,10,5.108108108,2.743589744,4,4,7,0,0,0,6.3,0,3565,3574,5764.375,24.3,75.05,0
2023-07-14,5,3554,2023-07-14 5:00,24.5,3.1,4,99,,10,4.944444444,2.473684211,5,4,7,0,0,0,6.5,0,3561,3549,5763.666667,24.442,75.31735,0
2023-07-14,6,3802,2023-07-14 6:00,24.6,0.4,4.3,99,0,10,15.28947368,8.131578947,6,4,7,0,0,0,6.6,0,3808,3789,5763.375,24.5416,75.49636,0
2023-07-14,7,4450,2023-07-14 7:00,24.7,1.4,4.2,100,0.02,10,26.1025641,14.58974359,7,4,7,0,0,0,6.7,0,4479,4415,5763.125,24.7,75.77,0.0036
2023-07-14,8,5380,2023-07-14 8:00,24.8,0.3,3.6,99,0.03,10,25.76923077,14.58974359,8,4,7,0,0,0,6.8,0,5442,5327,5761.916667,24.7408,75.85438,0.0054
2023-07-14,9,6295,2023-07-14 9:00,24.9,0.4,2.5,99,0.1,10,28.02564103,16.07692308,9,4,7,0,0,0,6.9,0,6376,6247,5759.333333,24.8404,76.03339,0.018
2023-07-14,10,6928,2023-07-14 10:00,24.9,0,3.6,100,0.16,10,29.91891892,17.74358974,10,4,7,0,0,0,6.9,0,6990,6910,5755.958333,24.9,76.13,0.0288
2023-07-14,11,7206,2023-07-14 11:00,25.1,0.6,3.2,100,0.23,10,28.56410256,17.94736842,11,4,7,0,0,0,7.1,0,7255,7259,5753.375,25.1,76.49,0.0414
2023-07-14,12,7240,2023-07-14 12:00,25,1.3,3.5,99,0.18,10,21.2972973,13.78378378,12,4,7,0,0,0,7,0,7195,7416,5751.333333,24.94,76.2124,0.0324
2023-07-14,13,7230,2023-07-14 13:00,24.7,5.3,3.7,98,0.27,10,12.80555556,7.973684211,13,4,7,0,0,0,6.7,0,7162,7532,5753.208333,24.5824,75.58074,0.0486
2023-07-14,14,7226,2023-07-14 14:00,24.7,0.2,3.4,99,0.13,10,8.736842105,4.157894737,14,4,7,0,0,0,6.7,0,7183,7598,5756.041667,24.6412,75.67537,0.0234
2023-07-14,15,7153,2023-07-14 15:00,24.7,1.2,2.8,99,0.09,10,9.153846154,4.775,15,4,7,0,0,0,6.7,0,7120,7580,5757.833333,24.6412,75.67537,0.0162
2023-07-14,16,7077,2023-07-14 16:00,24.5,0.5,3,99,0.12,10,11.45945946,7.027027027,16,4,7,0,0,0,6.5,0,7068,7520,5759.208333,24.442,75.31735,0.0216
2023-07-14,17,7022,2023-07-14 17:00,24.4,0.8,3.3,99,0.09,10,16.76315789,10.54054054,17,4,7,0,0,0,6.4,0,7050,7406,5759.583333,24.3424,75.13834,0.0162
2023-07-14,18,6918,2023-07-14 18:00,24.4,0.2,3.3,99,0.06,10,15.8974359,10.2,18,4,7,0,0,0,6.4,0,7001,7128,5758.416667,24.3424,75.13834,0.0108
2023-07-14,19,6596,2023-07-14 19:00,24.5,0.3,2.5,99,0.03,10,15.58974359,10.38461538,19,4,7,0,0,0,6.5,0,6733,6615,5754.958333,24.442,75.31735,0.0054
2023-07-14,20,6379,2023-07-14 20:00,24.6,0.5,2.2,100,0.01,10,16.15,10.51282051,20,4,7,0,0,0,6.6,0,6557,6247,5749.25,24.6,75.59,0.0018
2023-07-14,21,6079,2023-07-14 21:00,24.6,0.5,2.9,99,,10,23.34210526,14.53846154,21,4,7,0,0,0,6.6,0,6214,5873,5741.833333,24.5416,75.49636,0
2023-07-14,22,5625,2023-07-14 22:00,24.4,0,3.1,99,,10,28.55263158,18.35,22,4,7,0,0,0,6.4,0,5728,5432,5736.208333,24.3424,75.13834,0
2023-07-14,23,5150,2023-07-14 23:00,24.4,0.4,3.7,99,,10,26.66666667,17.64102564,23,4,7,0,0,0,6.4,0,5236,4971,5731.916667,24.3424,75.13834,0
2023-07-14,24,4735,2023-07-15 0:00,24.4,0.1,2.7,99,,10,21.84210526,13.51282051,0,5,7,1,0,1,6.4,0,4764,4584,5728.333333,24.3424,75.13834,0
2023-07-15,1,4300,2023-07-15 1:00,24.3,0,2.4,99,,10,23.17948718,13.025,1,5,7,1,0,1,6.3,0,4287,4169,5727.125,24.2428,74.95933,0
2023-07-15,2,3902,2023-07-15 2:00,24.3,0,2.5,99,,10,23.30769231,13.65,2,5,7,1,0,1,6.3,0,3891,3790,5727.666667,24.2428,74.95933,0
2023-07-15,3,3646,2023-07-15 3:00,24.4,0.5,1.6,100,,10,21.975,13.6,3,5,7,1,0,1,6.4,0,3680,3559,5728.125,24.4,75.23,0
2023-07-15,4,3506,2023-07-15 4:00,24.5,0.2,2,99,,10,17.10526316,10.525,4,5,7,1,0,1,6.5,0,3548,3415,5726.708333,24.442,75.31735,0
2023-07-15,5,3470,2023-07-15 5:00,24.4,0,2.5,99,,10,13.85,8.175,5,5,7,1,0,1,6.4,0,3554,3368,5724.958333,24.3424,75.13834,0
2023-07-15,6,3567,2023-07-15 6:00,24.4,0.1,2.6,99,0,10,14.225,7.725,6,5,7,1,0,1,6.4,0,3802,3467,5721.458333,24.3424,75.13834,0
2023-07-15,7,3853,2023-07-15 7:00,24.4,0.4,2.7,100,0.02,10,17.56756757,9.35,7,5,7,1,0,1,6.4,0,4450,3729,5711.666667,24.4,75.23,0.0036
2023-07-15,8,4266,2023-07-15 8:00,24.5,0.3,3.1,99,0.07,10,16.23076923,8.65,8,5,7,1,0,1,6.5,0,5380,4102,5686.791667,24.442,75.31735,0.0126
2023-07-15,9,4809,2023-07-15 9:00,24.6,0,3.5,99,0.11,10,18.13157895,11.23076923,9,5,7,1,0,1,6.6,0,6295,4577,5640.375,24.5416,75.49636,0.0198
2023-07-15,10,5416,2023-07-15 10:00,24.6,0,4,98,0.17,9,15.44736842,8.95,10,5,7,1,0,1,6.6,0,6928,5130,5578.458333,24.4832,75.40272,0.0306
2023-07-15,11,5835,2023-07-15 11:00,25,0,2.6,94,0.49,10,14.07692308,8.342105263,11,5,7,1,0,1,7,0,7206,5547,5515.458333,24.64,75.7244,0.0882
2023-07-15,12,5981,2023-07-15 12:00,25.5,0,2.8,89,0.84,10,16.82051282,10.84615385,12,5,7,1,0,1,7.5,0,7240,5700,5458.333333,24.818,76.08195,0.1512
