datetime,hour,dayofweek,month,is_holiday,is_peak_hour,기온(°C),강수량(mm),습도(%),일사(MJ/m2),CDD,HDD,is_heatwave,temp_3h_mean,temp_6h_max,lag_1,lag_3,lag_24,lag_168,rolling_6h_mean,rolling_24h_mean,rolling_24h_std,전력사용량(MWh),pred
2024-08-13 10:00:00,10,1,8,0,0,32.0,0.0,68.0,2.07,14.0,0.0,0,29.433333333333334,30.5,8178.0,5746.0,9007.0,8189.0,5857.833333333333,7804.875,1998.8318613087083,9164,8614.851
2024-08-13 11:00:00,11,1,8,0,0,32.5,0.0,64.0,1.82,14.5,0.0,0,30.7,32.0,9164.0,6920.0,9531.0,8593.0,6603.333333333333,7811.416666666667,2003.1893248055012,9687,9108.043
2024-08-13 12:00:00,12,1,8,0,0,33.8,0.0,59.0,2.76,15.799999999999995,0.0,1,31.666666666666668,32.5,9687.0,8178.0,9748.0,8851.0,7441.666666666667,7817.916666666667,2009.2555817401258,9912,9078.769
2024-08-13 13:00:00,13,1,8,0,0,34.9,0.0,55.0,2.98,16.9,0.0,1,32.766666666666666,33.8,9912.0,9164.0,9893.0,9030.0,8267.833333333334,7824.75,2016.3713264394494,10052,9054.001
2024-08-13 14:00:00,14,1,8,0,1,35.6,0.0,57.0,2.77,17.6,0.0,1,33.73333333333333,34.9,10052.0,9687.0,9964.0,9161.0,8985.5,7831.375,2023.7100843339717,10150,9031.867
2024-08-13 15:00:00,15,1,8,0,1,36.3,0.0,51.0,2.53,18.3,0.0,1,34.766666666666666,35.6,10150.0,9912.0,9922.0,9181.0,9523.833333333334,7839.125,2032.5690386157514,10152,9025.694
2024-08-13 16:00:00,16,1,8,0,1,35.9,0.0,53.0,1.6,17.9,0.0,1,35.6,36.3,10152.0,10052.0,9783.0,9303.0,9852.833333333334,7848.708333333333,2043.3302629301088,10098,9016.389
2024-08-13 17:00:00,17,1,8,0,1,34.3,0.0,60.0,1.27,16.299999999999997,0.0,1,35.93333333333334,36.3,10098.0,10150.0,9717.0,9369.0,10008.5,7861.833333333333,2057.259271493304,10055,9019.219
2024-08-13 18:00:00,18,1,8,0,0,32.1,0.0,68.0,0.51,14.1,0.0,0,35.5,36.3,10055.0,10152.0,9651.0,9377.0,10069.833333333334,7875.916666666667,2071.618122369026,9798,8867.38
2024-08-13 19:00:00,19,1,8,0,0,30.8,0.0,74.0,0.3,12.8,0.0,0,34.1,36.3,9798.0,10098.0,9377.0,9051.0,10050.833333333334,7882.041666666667,2077.3040739333137,9258,8485.326
2024-08-13 20:00:00,20,1,8,0,0,31.2,0.0,66.0,0.03,13.2,0.0,0,32.4,36.3,9258.0,10055.0,9157.0,8832.0,9918.5,7877.083333333333,2073.71952983185,9053,8604.889
2024-08-13 21:00:00,21,1,8,0,0,30.8,0.0,70.0,0.0,12.8,0.0,0,31.366666666666664,36.3,9053.0,9798.0,8708.0,8395.0,9735.666666666666,7872.75,2071.0356000131846,8658,8507.525
2024-08-13 22:00:00,22,1,8,0,0,30.4,0.0,73.0,0.0,12.4,0.0,0,30.933333333333334,35.9,8658.0,9258.0,8019.0,7743.0,9486.666666666666,7870.666666666667,2070.1838327669134,8029,8060.108
2024-08-13 23:00:00,23,1,8,0,0,30.1,0.0,75.0,0.0,12.1,0.0,0,30.8,34.3,8029.0,9053.0,7262.0,7039.0,9141.833333333334,7871.083333333333,2070.2159920219483,7307,7402.913
2024-08-14 00:00:00,0,2,8,0,0,29.8,0.0,76.0,0.0,11.8,0.0,0,30.433333333333334,32.1,7307.0,8658.0,6528.0,6371.0,8683.833333333334,7872.958333333333,2069.66066277982,6612,7250.358
2024-08-14 01:00:00,1,2,8,0,0,29.5,0.0,77.0,0.0,11.5,0.0,0,30.100000000000005,31.2,6612.0,8029.0,5800.0,5645.0,8152.833333333333,7876.458333333333,2067.3570604953425,5886,6249.1934
2024-08-14 02:00:00,2,2,8,0,0,29.4,0.0,78.0,0.0,11.4,0.0,0,29.8,31.2,5886.0,7307.0,5216.0,5059.0,7590.833333333333,7880.041666666667,2063.6727175463557,5309,5281.8057
2024-08-14 03:00:00,3,2,8,0,0,29.4,0.0,79.0,0.0,11.4,0.0,0,29.566666666666666,30.8,5309.0,6612.0,4887.0,4716.0,6966.833333333333,7883.916666666667,2058.533815854072,4975,4940.5527
2024-08-14 04:00:00,4,2,8,0,0,29.0,0.0,79.0,0.0,11.0,0.0,0,29.433333333333334,30.4,4975.0,5886.0,4691.0,4519.0,6353.0,7887.583333333333,2053.0346344241643,4768,4634.279
2024-08-14 05:00:00,5,2,8,0,0,28.6,0.0,80.0,0.0,10.6,0.0,0,29.266666666666666,30.1,4768.0,5309.0,4657.0,4487.0,5809.5,7890.791666666667,2047.8757388247222,4736,4518.3516
2024-08-14 06:00:00,6,2,8,0,0,28.3,0.0,81.0,0.0,10.3,0.0,0,29.0,29.8,4736.0,4975.0,4955.0,4768.0,5381.0,7894.083333333333,2042.5083452901595,5034,4779.6313
2024-08-14 07:00:00,7,2,8,0,0,28.5,0.0,80.0,0.26,10.5,0.0,0,28.633333333333336,29.5,5034.0,4768.0,5746.0,5490.0,5118.0,7897.375,2037.6236545566828,5838,5465.582
2024-08-14 08:00:00,8,2,8,0,0,29.7,0.0,75.0,0.7,11.7,0.0,0,28.46666666666667,29.4,5838.0,4736.0,6920.0,6600.0,5110.0,7901.208333333333,2033.4826835445635,7021,6492.6445
2024-08-14 09:00:00,9,2,8,0,0,31.1,0.0,72.0,1.5,13.1,0.0,0,28.833333333333332,29.7,7021.0,5034.0,8178.0,7778.0,5395.333333333333,7905.416666666667,2031.4672768965997,8244,7804.5645
2024-08-14 10:00:00,10,2,8,0,0,32.2,0.0,65.0,2.14,14.200000000000005,0.0,0,29.76666666666667,31.1,8244.0,5838.0,9164.0,8675.0,5940.166666666667,7908.166666666667,2031.8969433526975,9217,8566.367
2024-08-14 11:00:00,11,2,8,0,0,33.2,0.0,61.0,2.23,15.200000000000005,0.0,1,31.0,32.2,9217.0,7021.0,9687.0,8834.0,6681.666666666667,7910.375,2033.3494494788372,9758,9041.262
2024-08-14 12:00:00,12,2,8,0,0,33.1,0.0,61.0,1.03,15.1,0.0,1,32.166666666666664,33.2,9758.0,8244.0,9912.0,8910.0,7518.666666666667,7913.333333333333,2036.0964499805568,9992,9008.819
2024-08-14 13:00:00,13,2,8,0,0,33.3,0.0,59.0,0.72,15.299999999999995,0.0,1,32.833333333333336,33.2,9992.0,9217.0,10052.0,9170.0,8345.0,7916.666666666667,2039.5732858630101,10125,8970.429
2024-08-14 14:00:00,14,2,8,0,1,34.6,0.0,55.0,1.5,16.6,0.0,1,33.2,33.3,10125.0,9758.0,10150.0,9358.0,9059.5,7919.708333333333,2042.9478590288063,10198,9031.323
2024-08-14 15:00:00,15,2,8,0,1,34.7,0.0,53.0,1.25,16.700000000000003,0.0,1,33.666666666666664,34.6,10198.0,9992.0,10152.0,9422.0,9589.0,7921.708333333333,2045.248395229451,10195,9013.751
2024-08-14 16:00:00,16,2,8,0,1,34.0,0.0,63.0,0.79,16.0,0.0,1,34.199999999999996,34.7,10195.0,10125.0,10098.0,9400.0,9914.166666666666,7923.5,2047.3049092171364,10123,8912.068
2024-08-14 17:00:00,17,2,8,0,1,30.4,2.8,73.0,0.28,12.4,0.0,0,34.43333333333334,34.7,10123.0,10198.0,10055.0,9419.0,10065.166666666666,7924.541666666667,2048.4654273099895,10001,8668.2
2024-08-14 18:00:00,18,2,8,0,0,28.0,0.2,79.0,0.13,10.0,0.0,0,33.03333333333334,34.7,10001.0,10195.0,9798.0,9376.0,10105.666666666666,7922.291666666667,2046.05186043266,9603,8539.219
2024-08-14 19:00:00,19,2,8,0,0,27.9,0.0,77.0,0.06,9.9,0.0,0,30.8,34.7,9603.0,10123.0,9258.0,8981.0,10040.833333333334,7914.166666666667,2038.6532567971226,8956,8411.824
2024-08-14 20:00:00,20,2,8,0,0,27.4,0.0,77.0,0.0,9.4,0.0,0,28.766666666666666,34.7,8956.0,10001.0,9053.0,8725.0,9846.0,7901.583333333333,2030.9153198083177,8578,8441.342
2024-08-14 21:00:00,21,2,8,0,0,27.5,0.0,79.0,0.0,9.5,0.0,0,27.766666666666666,34.7,8578.0,9603.0,8658.0,8246.0,9576.0,7881.791666666667,2021.4993354948283,8108,8021.0337
2024-08-14 22:00:00,22,2,8,0,0,27.6,0.0,78.0,0.0,9.6,0.0,0,27.599999999999998,34.0,8108.0,8956.0,8029.0,7574.0,9228.166666666666,7858.875,2015.425692707702,7550,7494.1255
2024-08-14 23:00:00,23,2,8,0,0,27.6,0.0,80.0,0.0,9.6,0.0,0,27.5,30.4,7550.0,8578.0,7307.0,6873.0,8799.333333333334,7838.916666666667,2016.0393568593915,6953,6922.6875
2024-08-15 00:00:00,0,3,8,1,0,27.8,0.0,80.0,0.0,9.8,0.0,0,27.566666666666666,28.0,6953.0,8108.0,6612.0,6208.0,8291.333333333334,7824.166666666667,2021.3881297303403,6407,6849.0337
2024-08-15 01:00:00,1,3,8,1,0,27.9,0.0,80.0,0.0,9.9,0.0,0,27.666666666666668,27.9,6407.0,7550.0,5886.0,5532.0,7758.666666666667,7815.625,2027.1579122227224,5781,5873.254
2024-08-15 02:00:00,2,3,8,1,0,27.7,0.2,85.0,0.0,9.7,0.0,0,27.766666666666666,27.9,5781.0,6953.0,5309.0,4991.0,7229.5,7811.25,2031.6118948521091,5212,5258.587
2024-08-15 03:00:00,3,3,8,1,0,27.3,0.1,85.0,0.0,9.3,0.0,0,27.8,27.9,5212.0,6407.0,4975.0,4674.0,6668.5,7807.208333333333,2036.8958902589627,4868,4960.409
2024-08-15 04:00:00,4,3,8,1,0,27.2,0.0,83.0,0.0,9.2,0.0,0,27.633333333333336,27.9,4868.0,5781.0,4768.0,4492.0,6128.5,7802.75,2043.471008081542,4645,4556.1997
2024-08-15 05:00:00,5,3,8,1,0,26.9,0.0,84.0,0.0,8.899999999999999,0.0,0,27.399999999999995,27.9,4645.0,5212.0,4736.0,4475.0,5644.333333333333,7797.625,2051.551307256189,4555,4424.0347
2024-08-15 06:00:00,6,3,8,1,0,26.7,0.0,84.0,0.0,8.7,0.0,0,27.133333333333336,27.9,4555.0,4868.0,5034.0,4747.0,5244.666666666667,7790.083333333333,2063.592770676578,4626,4584.7812
2024-08-15 07:00:00,7,3,8,1,0,26.9,0.0,82.0,0.16,8.899999999999999,0.0,0,26.933333333333334,27.9,4626.0,4645.0,5838.0,5475.0,4947.833333333333,7773.083333333333,2088.8111850205355,4888,5053.523
2024-08-15 08:00:00,8,3,8,1,0,27.7,0.0,79.0,0.52,9.7,0.0,0,26.833333333333332,27.7,4888.0,4555.0,7021.0,6487.0,4799.0,7733.5,2135.554036656175,5406,5420.679
2024-08-15 09:00:00,9,3,8,1,0,29.3,0.0,73.0,1.23,11.3,0.0,0,27.099999999999998,27.7,5406.0,4626.0,8244.0,7485.0,4831.333333333333,7666.208333333333,2183.8788583055243,6020,6070.3604
2024-08-15 10:00:00,10,3,8,1,0,30.1,0.0,69.0,1.58,12.1,0.0,0,27.966666666666665,29.3,6020.0,4888.0,9217.0,8305.0,5023.333333333333,7573.541666666667,2205.374718809148,6743,6746.593
2024-08-15 11:00:00,11,3,8,1,0,31.5,0.0,61.0,2.43,13.5,0.0,0,29.033333333333335,30.1,6743.0,5406.0,9758.0,8800.0,5373.0,7470.458333333333,2182.9218747431355,7368,7271.5923
2024-08-15 12:00:00,12,3,8,1,0,32.0,0.0,62.0,1.98,14.0,0.0,0,30.3,31.5,7368.0,6020.0,9992.0,8973.0,5841.833333333333,7370.875,2127.8489712771934,7738,7521.6885
2024-08-15 13:00:00,13,3,8,1,0,32.5,0.0,60.0,1.32,14.5,0.0,0,31.200000000000003,32.0,7738.0,6743.0,10125.0,9078.0,6360.5,7276.958333333333,2055.6480514018126,7960,7879.4556
2024-08-15 14:00:00,14,3,8,1,1,33.9,0.0,56.0,2.78,15.9,0.0,1,32.0,32.5,7960.0,7368.0,10198.0,9033.0,6872.5,7186.75,1970.9934429556308,8029,8014.168
2024-08-15 15:00:00,15,3,8,1,1,34.2,0.0,56.0,1.9,16.200000000000003,0.0,1,32.800000000000004,33.9,8029.0,7738.0,10195.0,9020.0,7309.666666666667,7096.375,1874.270682796771,8070,7986.963
2024-08-15 16:00:00,16,3,8,1,1,34.5,0.0,54.0,1.58,16.5,0.0,1,33.53333333333333,34.2,8070.0,7960.0,10123.0,8922.0,7651.333333333333,7007.833333333333,1768.7480383561049,8066,8033.0005
2024-08-15 17:00:00,17,3,8,1,1,28.2,6.1,78.0,0.26,10.2,0.0,0,34.199999999999996,34.5,8066.0,8029.0,10001.0,8989.0,7871.833333333333,6922.125,1657.577496712854,8041,7791.5107
2024-08-15 18:00:00,18,3,8,1,0,28.6,0.0,78.0,0.13,10.6,0.0,0,32.3,34.5,8041.0,8070.0,9603.0,8998.0,7984.0,6840.458333333333,1543.658781263257,7987,7850.927
2024-08-15 19:00:00,19,3,8,1,0,28.5,0.0,80.0,0.09,10.5,0.0,0,30.433333333333334,34.5,7987.0,8066.0,8956.0,8642.0,8025.5,6773.125,1450.3433870010008,7908,7698.487
2024-08-15 20:00:00,20,3,8,1,0,28.1,0.0,80.0,0.02,10.1,0.0,0,28.433333333333334,34.5,7908.0,8041.0,8578.0,8408.0,8016.833333333333,6729.458333333333,1396.5429671363895,7835,7696.701
2024-08-15 21:00:00,21,3,8,1,0,28.1,0.0,80.0,0.0,10.1,0.0,0,28.400000000000002,34.5,7835.0,7987.0,8108.0,7988.0,7984.5,6698.5,1361.5808587016586,7620,7493.9966
2024-08-15 22:00:00,22,3,8,1,0,28.1,0.0,80.0,0.0,10.1,0.0,0,28.233333333333334,34.5,7620.0,7908.0,7550.0,7358.0,7909.5,6678.166666666667,1343.135613168847,7151,7182.3423
2024-08-15 23:00:00,23,3,8,1,0,27.9,0.0,77.0,0.0,9.9,0.0,0,28.1,28.6,7151.0,7835.0,6953.0,6699.0,7757.0,6661.541666666667,1334.315489033795,6615,6694.433
2024-08-16 00:00:00,0,4,8,0,0,27.5,0.0,79.0,0.0,9.5,0.0,0,28.03333333333333,28.6,6615.0,7620.0,6407.0,6070.0,7519.333333333333,6647.458333333333,1332.8884613359257,6053,6237.9243
2024-08-16 01:00:00,1,4,8,0,0,27.4,0.0,81.0,0.0,9.4,0.0,0,27.833333333333332,28.5,6053.0,7151.0,5781.0,5403.0,7197.0,6632.708333333333,1337.6154474082073,5409,5554.092
2024-08-16 02:00:00,2,4,8,0,0,27.1,0.0,83.0,0.0,9.1,0.0,0,27.599999999999998,28.1,5409.0,6615.0,5212.0,4865.0,6780.5,6617.208333333333,1350.011851128921,4945,4965.31
2024-08-16 03:00:00,3,4,8,0,0,27.2,0.0,82.0,0.0,9.2,0.0,0,27.333333333333332,28.1,4945.0,6053.0,4868.0,4550.0,6298.833333333333,6606.083333333333,1363.1315581878607,4658,4644.7886
2024-08-16 04:00:00,4,4,8,0,0,26.9,0.0,82.0,0.0,8.899999999999999,0.0,0,27.233333333333334,28.1,4658.0,5409.0,4645.0,4361.0,5805.166666666667,6597.333333333333,1375.3923287451994,4492,4471.8184
2024-08-16 05:00:00,5,4,8,0,0,26.8,0.0,83.0,0.0,8.8,0.0,0,27.066666666666663,27.9,4492.0,4945.0,4555.0,4333.0,5362.0,6590.958333333333,1385.1548486397733,4485,4398.06
2024-08-16 06:00:00,6,4,8,0,0,26.8,0.0,80.0,0.0,8.8,0.0,0,26.96666666666667,27.5,4485.0,4658.0,4626.0,4609.0,5007.0,6588.041666666667,1389.6945388221154,4788,4619.581
2024-08-16 07:00:00,7,4,8,0,0,27.0,0.0,79.0,0.2,9.0,0.0,0,26.833333333333332,27.4,4788.0,4492.0,4888.0,5337.0,4796.166666666667,6594.791666666667,1380.1105809245282,5525,5362.4224
2024-08-16 08:00:00,8,4,8,0,0,28.4,0.0,77.0,0.74,10.4,0.0,0,26.866666666666664,27.2,5525.0,4485.0,5406.0,6383.0,4815.5,6621.333333333333,1351.6918437942284,6629,6168.845
2024-08-16 09:00:00,9,4,8,0,0,29.4,0.0,71.0,1.41,11.4,0.0,0,27.400000000000002,28.4,6629.0,4788.0,6020.0,7535.0,5096.166666666667,6672.291666666667,1326.7044977218918,7799,7569.223
2024-08-16 10:00:00,10,4,8,0,0,30.7,0.0,66.0,2.0,12.7,0.0,0,28.266666666666666,29.4,7799.0,5525.0,6743.0,8474.0,5619.666666666667,6746.416666666667,1338.322276020576,8746,8281.633
2024-08-16 11:00:00,11,4,8,0,0,31.9,0.0,61.0,2.62,13.9,0.0,0,29.5,30.7,8746.0,6629.0,7368.0,8986.0,6328.666666666667,6829.875,1399.170633610022,9270,8883.086
2024-08-16 12:00:00,12,4,8,0,0,31.7,0.0,61.0,1.26,13.7,0.0,0,30.666666666666668,31.9,9270.0,7799.0,7738.0,9187.0,7126.166666666667,6909.125,1482.3674165364166,9482,8983.544
2024-08-16 13:00:00,13,4,8,0,0,33.1,0.0,59.0,2.58,15.1,0.0,1,31.433333333333334,31.9,9482.0,8746.0,7960.0,9320.0,7908.5,6981.791666666667,1565.1979171745973,9596,9008.814
2024-08-16 14:00:00,14,4,8,0,1,33.9,0.0,53.0,3.03,15.9,0.0,1,32.23333333333333,33.1,9596.0,9270.0,8029.0,9410.0,8587.0,7049.958333333333,1643.3277076439476,9688,9005.065
2024-08-16 15:00:00,15,4,8,0,1,33.5,0.0,54.0,0.98,15.5,0.0,1,32.9,33.9,9688.0,9482.0,8070.0,9406.0,9096.833333333334,7119.083333333333,1719.430641777746,9694,8954.789
2024-08-16 16:00:00,16,4,8,0,1,33.5,0.0,55.0,0.92,15.5,0.0,1,33.5,33.9,9694.0,9596.0,8066.0,9333.0,9412.666666666666,7186.75,1789.027213198669,9612,8910.942
2024-08-16 17:00:00,17,4,8,0,1,33.5,0.0,57.0,0.74,15.5,0.0,1,33.63333333333333,33.9,9612.0,9688.0,8041.0,9267.0,9557.0,7251.166666666667,1848.8938095090166,9524,8902.934
2024-08-16 18:00:00,18,4,8,0,0,32.4,0.0,62.0,0.69,14.4,0.0,0,33.5,33.9,9524.0,9694.0,7987.0,9134.0,9599.333333333334,7312.958333333333,1900.4998079262532,9433,8846.32
2024-08-16 19:00:00,19,4,8,0,0,30.9,0.0,68.0,0.06,12.9,0.0,0,33.13333333333333,33.9,9433.0,9612.0,7908.0,8705.0,9591.166666666666,7373.208333333333,1945.192646750241,8995,8521.494
2024-08-16 20:00:00,20,4,8,0,0,30.1,0.0,70.0,0.01,12.1,0.0,0,32.266666666666666,33.9,8995.0,9524.0,7835.0,8462.0,9491.0,7418.5,1970.6739743153041,8653,8517.593
2024-08-16 21:00:00,21,4,8,0,0,29.0,0.0,70.0,0.0,11.0,0.0,0,31.133333333333336,33.5,8653.0,9433.0,7620.0,8066.0,9318.5,7452.583333333333,1985.2107963129008,8176,8079.479
2024-08-16 22:00:00,22,4,8,0,0,28.9,0.0,74.0,0.0,10.9,0.0,0,30.0,33.5,8176.0,8995.0,7151.0,7448.0,9065.5,7475.75,1990.4865747721153,7502,7534.0986
2024-08-16 23:00:00,23,4,8,0,0,28.6,0.0,74.0,0.0,10.6,0.0,0,29.333333333333332,33.5,7502.0,8653.0,6615.0,6799.0,8713.833333333334,7490.375,1989.2858629582176,6851,6893.1484
2024-08-17 00:00:00,0,5,8,0,0,28.4,0.0,75.0,0.0,10.4,0.0,0,28.833333333333332,32.4,6851.0,8176.0,6053.0,6212.0,8268.333333333334,7500.208333333333,1985.3500179668026,6305,6603.6973
2024-08-17 01:00:00,1,5,8,0,0,28.1,0.0,77.0,0.0,10.1,0.0,0,28.633333333333336,30.9,6305.0,7502.0,5409.0,5575.0,7747.0,7510.708333333333,1978.0161664431232,5694,5666.295
2024-08-17 02:00:00,2,5,8,0,0,28.1,0.0,78.0,0.0,10.1,0.0,0,28.366666666666664,30.1,5694.0,6851.0,4945.0,5013.0,7196.833333333333,7522.583333333333,1965.6669388512792,5146,5129.377
2024-08-17 03:00:00,3,5,8,0,0,28.2,0.0,76.0,0.0,10.2,0.0,0,28.2,29.0,5146.0,6305.0,4658.0,4660.0,6612.333333333333,7530.958333333333,1954.6043629287017,4798,4818.021
2024-08-17 04:00:00,4,5,8,0,0,28.1,0.0,76.0,0.0,10.1,0.0,0,28.133333333333336,28.9,4798.0,5694.0,4492.0,4441.0,6049.333333333333,7536.791666666667,1945.8467918412914,4579,4451.707
2024-08-17 05:00:00,5,5,8,0,0,27.6,0.0,78.0,0.0,9.6,0.0,0,28.133333333333336,28.6,4579.0,5146.0,4485.0,4353.0,5562.166666666667,7540.416666666667,1940.0001550127467,4492,4335.9316
2024-08-17 06:00:00,6,5,8,0,0,27.2,0.0,79.0,0.0,9.2,0.0,0,27.96666666666667,28.4,4492.0,4798.0,4788.0,4444.0,5169.0,7540.708333333333,1939.5212873994367,4580,4445.746
2024-08-17 07:00:00,7,5,8,0,0,27.3,0.0,79.0,0.13,9.3,0.0,0,27.633333333333336,28.2,4580.0,4579.0,5525.0,4761.0,4881.5,7532.041666666667,1952.7758721584676,4886,4950.8228
2024-08-17 08:00:00,8,5,8,0,0,28.7,0.0,77.0,0.68,10.7,0.0,0,27.36666666666667,28.2,4886.0,4492.0,6629.0,5290.0,4746.833333333333,7505.416666666667,1985.4139841368099,5466,5378.4478
2024-08-17 09:00:00,9,5,8,0,0,30.0,0.0,69.0,1.44,12.0,0.0,0,27.73333333333333,28.7,5466.0,4580.0,7799.0,6044.0,4800.166666666667,7456.958333333333,2021.5979146762563,6257,6049.822
2024-08-17 10:00:00,10,5,8,0,0,31.1,0.0,63.0,1.85,13.1,0.0,0,28.666666666666668,30.0,6257.0,4886.0,8746.0,6975.0,5043.333333333333,7392.708333333333,2034.7157793009878,7160,6964.6367
2024-08-17 11:00:00,11,5,8,0,0,32.2,0.0,59.0,2.53,14.200000000000005,0.0,0,29.933333333333337,31.1,7160.0,5466.0,9270.0,7660.0,5473.5,7326.625,2014.5073583234484,7802,7704.517
2024-08-17 12:00:00,12,5,8,0,0,32.6,0.0,57.0,2.0,14.6,0.0,0,31.100000000000005,32.2,7802.0,6257.0,9482.0,7976.0,6025.166666666667,7265.458333333333,1974.8307572872466,8121,7971.384
2024-08-17 13:00:00,13,5,8,0,0,32.8,0.0,58.0,1.11,14.799999999999995,0.0,0,31.96666666666667,32.6,8121.0,7160.0,9596.0,8128.0,6615.333333333333,7208.75,1927.3851908513832,8273,8156.863
2024-08-17 14:00:00,14,5,8,0,1,33.0,0.0,57.0,1.07,15.0,0.0,1,32.53333333333334,32.8,8273.0,7802.0,9688.0,8123.0,7179.833333333333,7153.625,1874.328281127657,8254,8264.49
2024-08-17 15:00:00,15,5,8,0,1,33.7,0.0,54.0,1.63,15.700000000000005,0.0,1,32.800000000000004,33.0,8254.0,8121.0,9694.0,8070.0,7644.5,7093.875,1811.8395243389223,8204,8221.215
2024-08-17 16:00:00,16,5,8,0,1,33.6,0.0,55.0,1.11,15.6,0.0,1,33.166666666666664,33.7,8204.0,8273.0,9612.0,7989.0,7969.0,7031.791666666667,1743.0951975591547,8139,8153.934
2024-08-17 17:00:00,17,5,8,0,1,32.2,0.0,68.0,0.64,14.200000000000005,0.0,0,33.43333333333334,33.7,8139.0,8254.0,9524.0,7861.0,8132.166666666667,6970.416666666667,1672.8105721046504,8083,8085.1235
2024-08-17 18:00:00,18,5,8,0,0,31.4,0.0,69.0,0.48,13.4,0.0,0,33.166666666666664,33.7,8083.0,8204.0,9433.0,7857.0,8179.0,6910.375,1601.5118349886932,7982,8024.2427
2024-08-17 19:00:00,19,5,8,0,0,27.4,11.0,82.0,0.05,9.4,0.0,0,32.4,33.7,7982.0,8139.0,8995.0,7851.0,8155.833333333333,6849.916666666667,1527.8336728466907,7869,7668.6187
2024-08-17 20:00:00,20,5,8,0,0,27.5,0.0,79.0,0.01,9.5,0.0,0,30.333333333333332,33.7,7869.0,8083.0,8653.0,7785.0,8088.5,6803.0,1475.4905153438676,7753,7559.8574
2024-08-17 21:00:00,21,5,8,0,0,27.6,0.0,81.0,0.0,9.6,0.0,0,28.766666666666666,33.7,7753.0,7982.0,8176.0,7557.0,8005.0,6765.5,1437.372482056776,7468,7421.495
2024-08-17 22:00:00,22,5,8,0,0,27.5,0.0,83.0,0.0,9.5,0.0,0,27.5,33.6,7468.0,7869.0,7502.0,7114.0,7882.333333333333,6736.0,1414.244643986188,7012,7081.2163
2024-08-17 23:00:00,23,5,8,0,0,27.5,0.0,85.0,0.0,9.5,0.0,0,27.53333333333333,32.2,7012.0,7753.0,6851.0,6574.0,7694.5,6715.583333333333,1406.2196908167368,6499,6524.4824
2024-08-18 00:00:00,0,6,8,0,0,27.3,0.0,83.0,0.0,9.3,0.0,0,27.53333333333333,31.4,6499.0,7468.0,6305.0,6045.0,7430.5,6700.916666666667,1406.5815148689937,6021,6044.1406
2024-08-18 01:00:00,1,6,8,0,0,27.3,0.0,84.0,0.0,9.3,0.0,0,27.433333333333334,27.6,6021.0,7012.0,5694.0,5435.0,7103.666666666667,6689.083333333333,1411.2440061618238,5448,5525.109
2024-08-18 02:00:00,2,6,8,0,0,27.2,0.0,85.0,0.0,9.2,0.0,0,27.366666666666664,27.6,5448.0,6499.0,5146.0,4957.0,6700.166666666667,6678.833333333333,1419.6539280269876,4990,4989.9414
2024-08-18 03:00:00,3,6,8,0,0,27.1,0.0,84.0,0.0,9.1,0.0,0,27.266666666666666,27.6,4990.0,6021.0,4798.0,4635.0,6239.666666666667,6672.333333333333,1427.3137331202831,4668,4609.5376
2024-08-18 04:00:00,4,6,8,0,0,27.1,0.0,83.0,0.0,9.1,0.0,0,27.200000000000003,27.5,4668.0,5448.0,4579.0,4421.0,5773.0,6666.916666666667,1434.9622905715864,4449,4439.3335
2024-08-18 05:00:00,5,6,8,0,0,27.1,0.0,83.0,0.0,9.1,0.0,0,27.133333333333336,27.5,4449.0,4990.0,4492.0,4321.0,5345.833333333333,6661.5,1443.4068997552301,4364,4283.5728
2024-08-18 06:00:00,6,6,8,0,0,27.0,0.0,84.0,0.0,9.0,0.0,0,27.1,27.3,4364.0,4668.0,4580.0,4371.0,4990.0,6656.166666666667,1451.982652509506,4435,4368.172
2024-08-18 07:00:00,7,6,8,0,0,27.3,0.0,83.0,0.23,9.3,0.0,0,27.066666666666666,27.3,4435.0,4449.0,4886.0,4636.0,4725.666666666667,6650.125,1461.269112271383,4694,4856.287
2024-08-18 08:00:00,8,6,8,0,0,27.7,0.0,82.0,0.43,9.7,0.0,0,27.133333333333336,27.3,4694.0,4364.0,5466.0,5110.0,4600.0,6642.125,1471.8344458089366,5191,5293.236
2024-08-18 09:00:00,9,6,8,0,0,29.5,0.0,73.0,1.33,11.5,0.0,0,27.333333333333332,27.7,5191.0,4435.0,6257.0,5717.0,4633.5,6630.666666666667,1482.4211297054676,5820,5876.1606
2024-08-18 10:00:00,10,6,8,0,0,30.2,0.0,69.0,1.47,12.2,0.0,0,28.166666666666668,29.5,5820.0,4694.0,7160.0,6443.0,4825.5,6612.458333333333,1489.8754245900002,6577,6299.228
2024-08-18 11:00:00,11,6,8,0,0,32.0,0.0,63.0,2.8,14.0,0.0,0,29.133333333333336,30.2,6577.0,5191.0,7802.0,7031.0,5180.166666666667,6588.166666666667,1485.3056387760198,7210,7107.378
2024-08-18 12:00:00,12,6,8,0,0,32.4,0.0,61.0,2.38,14.4,0.0,0,30.566666666666663,32.0,7210.0,5820.0,8121.0,7331.0,5654.5,6563.5,1469.0981853712153,7542,7414.447
2024-08-18 13:00:00,13,6,8,0,0,33.6,0.0,56.0,2.94,15.6,0.0,1,31.53333333333333,32.4,7542.0,6577.0,8273.0,7555.0,6172.333333333333,6539.375,1446.99727509438,7817,7597.169
