기준일자,기준시,전력사용량(MWh),datetime,기온(°C),강수량(mm),풍속(m/s),습도(%),일사(MJ/m2),전운량(10분위),미세먼지(PM10),초미세먼지(PM25),hour,dayofweek,month,is_weekend,is_holiday,is_off
2024-07-14,23,5708,2024-07-14 23:00,27.4,,2.2,71,,3,13.69230769,8.275,23,6,7,1,0,1
2024-07-14,24,5180,2024-07-15 0:00,27.1,,2.1,71,,3,10.825,6.225,0,0,7,0,0,0
2024-07-15,1,4577,2024-07-15 1:00,26.3,,3,73,,3,9.475,5.236842105,1,0,7,0,0,0
2024-07-15,2,4149,2024-07-15 2:00,25.6,,2.9,73,,3,7.725,3.487179487,2,0,7,0,0,0
2024-07-15,3,3884,2024-07-15 3:00,25.2,,3.6,72,,4,8.051282051,3.358974359,3,0,7,0,0,0
2024-07-15,4,3745,2024-07-15 4:00,25,,2.9,72,,0,6.1,2.525,4,0,7,0,0,0
2024-07-15,5,3745,2024-07-15 5:00,24.7,,2.3,72,,0,6.525,2.925,5,0,7,0,0,0
2024-07-15,6,4004,2024-07-15 6:00,24.6,,2.6,73,0.03,1,6.825,2.95,6,0,7,0,0,0
2024-07-15,7,4702,2024-07-15 7:00,25.1,,2.4,71,0.41,0,8.512820513,3.974358974,7,0,7,0,0,0
2024-07-15,8,5711,2024-07-15 8:00,26.5,,3.3,67,1.15,0,10.07692308,4.45,8,0,7,0,0,0
2024-07-15,9,6725,2024-07-15 9:00,28.2,,2.7,63,1.85,0,13.15,5.825,9,0,7,0,0,0
2024-07-15,10,7516,2024-07-15 10:00,29,,2.6,60,2.47,1,12.425,5.55,10,0,7,0,0,0
2024-07-15,11,7948,2024-07-15 11:00,29.9,,2.8,59,2.76,4,14.28947368,7.078947368,11,0,7,0,0,0
2024-07-15,12,8120,2024-07-15 12:00,30.3,,1.9,60,2.19,7,14.43243243,6.594594595,12,0,7,0,0,0
2024-07-15,13,8226,2024-07-15 13:00,30.5,,2.5,58,2.06,8,13.88235294,7.090909091,13,0,7,0,0,0
2024-07-15,14,8310,2024-07-15 14:00,30.7,,1.7,59,1.04,8,14.05714286,7.111111111,14,0,7,0,0,0
2024-07-15,15,8340,2024-07-15 15:00,30.9,,1.6,57,1.19,8,15.47058824,7.166666667,15,0,7,0,0,0
2024-07-15,16,8314,2024-07-15 16:00,30.8,,2.5,58,1.06,8,15.48648649,7.216216216,16,0,7,0,0,0
2024-07-15,17,8309,2024-07-15 17:00,30.9,,2.4,58,0.95,6,15.86486486,7.081081081,17,0,7,0,0,0
2024-07-15,18,8244,2024-07-15 18:00,30.7,,2.7,58,0.67,6,14.74358974,7.75,18,0,7,0,0,0
2024-07-15,19,7903,2024-07-15 19:00,30.4,,2.3,59,0.26,5,15.1025641,7.948717949,19,0,7,0,0,0
2024-07-15,20,7707,2024-07-15 20:00,29.8,,2.5,61,0.04,5,15.55263158,8.175,20,0,7,0,0,0
2024-07-15,21,7352,2024-07-15 21:00,29.4,,2.5,64,,9,16.02631579,8.525,21,0,7,0,0,0
2024-07-15,22,6817,2024-07-15 22:00,29.1,,2.3,65,,8,14.66666667,8.45,22,0,7,0,0,0
2024-07-15,23,6218,2024-07-15 23:00,28.8,,2.2,67,,6,15.73684211,8.897435897,23,0,7,0,0,0
2024-07-15,24,5588,2024-07-16 0:00,28.2,0,3,70,,6,16.02631579,8.7,0,1,7,0,0,0
2024-07-16,1,4939,2024-07-16 1:00,27.9,,1.9,70,,6,15.46153846,9.076923077,1,1,7,0,0,0
2024-07-16,2,4430,2024-07-16 2:00,27.6,,2,72,,3,13.8974359,8.225,2,1,7,0,0,0
2024-07-16,3,4155,2024-07-16 3:00,27.2,,2,73,,4,13.26315789,7.666666667,3,1,7,0,0,0
2024-07-16,4,3990,2024-07-16 4:00,26.6,,2.2,75,,2,10.87179487,5.65,4,1,7,0,0,0
2024-07-16,5,3964,2024-07-16 5:00,25.9,,2.2,77,,4,10.48717949,5.625,5,1,7,0,0,0
2024-07-16,6,4197,2024-07-16 6:00,25.8,,2.4,78,0.01,3,9.487179487,4.375,6,1,7,0,0,0
2024-07-16,7,4895,2024-07-16 7:00,26,,2.7,77,0.39,4,11.51282051,5.4,7,1,7,0,0,0
2024-07-16,8,5926,2024-07-16 8:00,27.5,,3.2,73,1.08,4,10.86486486,5.075,8,1,7,0,0,0
2024-07-16,9,6967,2024-07-16 9:00,28.7,,2.3,68,1.62,6,13.78947368,6.55,9,1,7,0,0,0
2024-07-16,10,7775,2024-07-16 10:00,30,,2.1,65,2.4,6,14.31578947,6.846153846,10,1,7,0,0,0
2024-07-16,11,8169,2024-07-16 11:00,29.5,,4,65,1.4,8,17.35135135,8.921052632,11,1,7,0,0,0
2024-07-16,12,8248,2024-07-16 12:00,30.3,,2.6,63,2.07,9,17.45945946,9,12,1,7,0,0,0
2024-07-16,13,8374,2024-07-16 13:00,30.1,,1.6,64,1.54,10,17.05263158,8.736842105,13,1,7,0,0,0
2024-07-16,14,8328,2024-07-16 14:00,28.9,0,4.2,69,0.39,10,18.1025641,10.05263158,14,1,7,0,0,0
2024-07-16,15,8193,2024-07-16 15:00,28.3,0,3.2,71,0.58,10,18.61538462,9.421052632,15,1,7,0,0,0
2024-07-16,16,7988,2024-07-16 16:00,25.9,3.5,1.7,84,0.31,10,15.02631579,6.717948718,16,1,7,0,0,0
2024-07-16,17,7873,2024-07-16 17:00,25.6,2.8,2.2,89,0.17,10,14,7.487179487,17,1,7,0,0,0
2024-07-16,18,7810,2024-07-16 18:00,25.8,0.4,1.4,89,0.26,10,11.33333333,5.675,18,1,7,0,0,0
2024-07-16,19,7520,2024-07-16 19:00,25.5,0,1.4,87,0.09,10,11.47368421,5.564102564,19,1,7,0,0,0
2024-07-16,20,7343,2024-07-16 20:00,25.1,7.2,0.9,91,0.01,10,12.41025641,7.153846154,20,1,7,0,0,0
2024-07-16,21,7021,2024-07-16 21:00,25.4,0.5,2.7,92,,10,16.39473684,9.55,21,1,7,0,0,0
2024-07-16,22,6508,2024-07-16 22:00,25.4,0.2,2.4,91,,10,15.15384615,9.075,22,1,7,0,0,0
2024-07-16,23,5934,2024-07-16 23:00,24.7,1.9,1.6,92,,10,13.19444444,7.325,23,1,7,0,0,0
2024-07-16,24,5353,2024-07-17 0:00,24.6,0.5,2,93,,10,9.263157895,4.45,0,2,7,0,0,0
2024-07-17,1,4772,2024-07-17 1:00,24.4,0.3,1.2,90,,10,9.447368421,3.85,1,2,7,0,0,0
2024-07-17,2,4312,2024-07-17 2:00,24.4,1.6,1,93,,10,8.333333333,3.512820513,2,2,7,0,0,0
2024-07-17,3,4055,2024-07-17 3:00,24.2,3.4,1.7,94,,10,8.333333333,3.794871795,3,2,7,0,0,0
2024-07-17,4,3900,2024-07-17 4:00,24.1,1.1,2,93,,10,5.461538462,2.307692308,4,2,7,0,0,0
2024-07-17,5,3885,2024-07-17 5:00,24.3,0.2,1.8,93,,10,5.447368421,2.263157895,5,2,7,0,0,0
2024-07-17,6,4140,2024-07-17 6:00,24.7,0,1.2,93,0,10,7.736842105,2.789473684,6,2,7,0,0,0
2024-07-17,7,4845,2024-07-17 7:00,25,0,2.9,94,0.02,10,12.87179487,4.58974359,7,2,7,0,0,0
2024-07-17,8,5853,2024-07-17 8:00,25.2,6.5,3.5,96,0.03,10,12.46153846,4.875,8,2,7,0,0,0
2024-07-17,9,6801,2024-07-17 9:00,25.2,32.2,2.4,97,0.07,10,10.97435897,4.625,9,2,7,0,0,0
2024-07-17,10,7461,2024-07-17 10:00,24.4,39,1.5,95,0.03,10,9.923076923,3.641025641,10,2,7,0,0,0
2024-07-17,11,7727,2024-07-17 11:00,24.4,0.1,1.6,94,0.18,10,10.23076923,4.184210526,11,2,7,0,0,0
2024-07-17,12,7852,2024-07-17 12:00,25.6,0,1.9,92,0.44,10,11.35135135,4.216216216,12,2,7,0,0,0
2024-07-17,13,7947,2024-07-17 13:00,26.7,0,3,87,0.49,10,13.72972973,4.972972973,13,2,7,0,0,0
2024-07-17,14,8108,2024-07-17 14:00,28,0,6.3,77,1.59,10,14.21621622,4.540540541,14,2,7,0,0,0
2024-07-17,15,8121,2024-07-17 15:00,27.1,0,3.1,85,0.28,10,16.13513514,6.027027027,15,2,7,0,0,0
2024-07-17,16,8025,2024-07-17 16:00,26.7,0.4,2.8,87,0.2,10,15.31578947,5.157894737,16,2,7,0,0,0
2024-07-17,17,7977,2024-07-17 17:00,26.2,1.8,4.1,91,0.06,10,16.23684211,6.394736842,17,2,7,0,0,0
2024-07-17,18,7891,2024-07-17 18:00,25,4,3.9,89,0.02,10,15.12820513,5.820512821,18,2,7,0,0,0
2024-07-17,19,7535,2024-07-17 19:00,24.5,0,2.3,92,0.05,10,11.53846154,4.85,19,2,7,0,0,0
2024-07-17,20,7273,2024-07-17 20:00,24.9,0,0.9,93,0.02,10,11.15,4.125,20,2,7,0,0,0
2024-07-17,21,6981,2024-07-17 21:00,25.9,,3.6,90,,8,14.4,6.225,21,2,7,0,0,0
2024-07-17,22,6499,2024-07-17 22:00,26.2,0,2.8,88,,10,14.825,5.325,22,2,7,0,0,0
2024-07-17,23,5967,2024-07-17 23:00,26.1,0.5,3.7,89,,10,15.15,5.775,23,2,7,0,0,0
2024-07-17,24,5394,2024-07-18 0:00,25.6,7.7,1.5,93,,10,14.20512821,5.325,0,3,7,0,0,0
2024-07-18,1,4813,2024-07-18 1:00,25.5,3,0.9,93,,10,13.25641026,5.15,1,3,7,0,0,0
2024-07-18,2,4357,2024-07-18 2:00,25.5,0.8,3.3,92,,10,10.9,3.3,2,3,7,0,0,0
2024-07-18,3,4090,2024-07-18 3:00,25.6,0.1,2.2,90,,10,11.125,3.6,3,3,7,0,0,0
2024-07-18,4,3940,2024-07-18 4:00,24.5,9.4,6.9,92,,10,11.15384615,3.475,4,3,7,0,0,0
2024-07-18,5,3889,2024-07-18 5:00,23.9,5.8,2.2,95,,10,9.076923077,3.525,5,3,7,0,0,0
2024-07-18,6,4119,2024-07-18 6:00,24.1,9.6,2.2,98,0,10,5.641025641,2.025,6,3,7,0,0,0
2024-07-18,7,4780,2024-07-18 7:00,23.7,10.3,2.7,97,0.01,10,5.775,2.230769231,7,3,7,0,0,0
2024-07-18,8,5721,2024-07-18 8:00,23.2,14,3.4,96,0.02,10,4.923076923,2.025641026,8,3,7,0,0,0
2024-07-18,9,6579,2024-07-18 9:00,23.3,2.7,2.2,95,0.26,10,7.512820513,2.948717949,9,3,7,0,0,0
2024-07-18,10,7193,2024-07-18 10:00,23.3,7.3,2.3,97,0.08,10,13,3.974358974,10,3,7,0,0,0
2024-07-18,11,7476,2024-07-18 11:00,23.5,7.7,2.8,98,0.14,10,12.97297297,4.972972973,11,3,7,0,0,0
2024-07-18,12,7534,2024-07-18 12:00,23.9,3.7,1.5,97,0.23,10,9.333333333,3.75,12,3,7,0,0,0
2024-07-18,13,7565,2024-07-18 13:00,23.9,12.9,1.4,98,0.14,10,7.567567568,3.676470588,13,3,7,0,0,0
2024-07-18,14,7567,2024-07-18 14:00,23.9,14,1.8,97,0.13,10,7.285714286,3.03030303,14,3,7,0,0,0
2024-07-18,15,7527,2024-07-18 15:00,23.9,18,1.8,98,0.14,10,7.944444444,3.454545455,15,3,7,0,0,0
2024-07-18,16,7458,2024-07-18 16:00,24.3,9.5,0.4,97,0.42,10,5.783783784,2.297297297,16,3,7,0,0,0
2024-07-18,17,7465,2024-07-18 17:00,24.5,0,2.5,95,0.36,10,5.918918919,2.666666667,17,3,7,0,0,0
2024-07-18,18,7424,2024-07-18 18:00,24.7,,2,94,0.29,10,6.41025641,2.567567568,18,3,7,0,0,0
2024-07-18,19,7174,2024-07-18 19:00,24.6,,1.7,93,0.21,9,7.95,3.657894737,19,3,7,0,0,0
2024-07-18,20,7033,2024-07-18 20:00,24.6,,1.4,93,0.04,10,9.973684211,5.05,20,3,7,0,0,0
2024-07-18,21,6722,2024-07-18 21:00,24.8,0,2.1,95,,10,12.675,7.3,21,3,7,0,0,0
2024-07-18,22,6226,2024-07-18 22:00,24.5,,2.6,94,,6,14.35,8.35,22,3,7,0,0,0
2024-07-18,23,5721,2024-07-18 23:00,24.4,0,2.1,95,,10,21.9,13.56410256,23,3,7,0,0,0
2024-07-18,24,5211,2024-07-19 0:00,24.4,0,2.4,95,,10,22.85,14.2,0,4,7,0,0,0
2024-07-19,1,4667,2024-07-19 1:00,24.4,0,1.9,96,,10,22.925,13.76923077,1,4,7,0,0,0
2024-07-19,2,4213,2024-07-19 2:00,24.4,0,1.1,96,,10,21,13.375,2,4,7,0,0,0
2024-07-19,3,3965,2024-07-19 3:00,24.3,0.1,2.3,96,,10,20.30769231,13.175,3,4,7,0,0,0
2024-07-19,4,3814,2024-07-19 4:00,24.3,0,1,95,,10,20.575,13.525,4,4,7,0,0,0
2024-07-19,5,3798,2024-07-19 5:00,24.3,,0,94,,8,23.925,15.25,5,4,7,0,0,0
2024-07-19,6,4042,2024-07-19 6:00,24.3,,1.3,95,0.01,8,23.8,15,6,4,7,0,0,0
2024-07-19,7,4729,2024-07-19 7:00,24.4,,1.8,94,0.26,8,24.94871795,15.8,7,4,7,0,0,0
2024-07-19,8,5696,2024-07-19 8:00,24.8,,2.2,92,0.55,9,23.15384615,15.1,8,4,7,0,0,0
2024-07-19,9,6676,2024-07-19 9:00,25.8,,2,87,1.14,9,23.15789474,15.05128205,9,4,7,0,0,0
2024-07-19,10,7400,2024-07-19 10:00,26.7,,2.4,83,1.38,9,23.25641026,15.61538462,10,4,7,0,0,0
2024-07-19,11,7775,2024-07-19 11:00,28,,3.4,77,2.11,9,23.81578947,16.55263158,11,4,7,0,0,0
2024-07-19,12,7907,2024-07-19 12:00,28.4,,3.3,72,2.52,8,24.81578947,17.62162162,12,4,7,0,0,0
2024-07-19,13,7989,2024-07-19 13:00,29.1,,2.4,71,2.58,9,27.18918919,19.41666667,13,4,7,0,0,0
2024-07-19,14,8049,2024-07-19 14:00,29.9,,3.1,67,3.18,8,26.13888889,18.48648649,14,4,7,0,0,0
2024-07-19,15,8101,2024-07-19 15:00,30.7,,3,62,3.15,8,26.16666667,18.97368421,15,4,7,0,0,0
2024-07-19,16,8111,2024-07-19 16:00,30.7,,3.3,62,1.98,7,26.53846154,18.52631579,16,4,7,0,0,0
2024-07-19,17,8102,2024-07-19 17:00,30.2,,3.1,66,1.27,6,29.23076923,19.56410256,17,4,7,0,0,0
2024-07-19,18,8005,2024-07-19 18:00,29.8,,3,63,0.86,7,28.41025641,17.725,18,4,7,0,0,0
2024-07-19,19,7593,2024-07-19 19:00,28.7,,2.7,71,0.59,1,28.18421053,17.55,19,4,7,0,0,0
2024-07-19,20,7294,2024-07-19 20:00,27.8,,3.1,77,0.11,0,29.79487179,18.425,20,4,7,0,0,0
2024-07-19,21,6957,2024-07-19 21:00,26.9,,2.7,81,,5,30.175,20.125,21,4,7,0,0,0
2024-07-19,22,6448,2024-07-19 22:00,26.6,,1.9,83,,0,24.31578947,15.66666667,22,4,7,0,0,0
2024-07-19,23,5927,2024-07-19 23:00,26.3,,3.3,84,,0,22.15,14.225,23,4,7,0,0,0
2024-07-19,24,5419,2024-07-20 0:00,26,,2.5,85,,8,22.75,13.66666667,0,5,7,1,0,1
2024-07-20,1,4874,2024-07-20 1:00,25.8,,1.7,85,,3,23.875,14.02631579,1,5,7,1,0,1
2024-07-20,2,4382,2024-07-20 2:00,25.7,,1.7,84,,7,20.225,11.82051282,2,5,7,1,0,1
2024-07-20,3,4079,2024-07-20 3:00,25.5,,1.1,84,,6,19.975,11.46153846,3,5,7,1,0,1
2024-07-20,4,3894,2024-07-20 4:00,25.3,,1.2,84,,8,20.225,13.975,4,5,7,1,0,1
2024-07-20,5,3827,2024-07-20 5:00,25.1,,1.3,87,,10,21.625,14.625,5,5,7,1,0,1
2024-07-20,6,3910,2024-07-20 6:00,25.2,,0.4,86,0.01,10,16.63157895,10.65,6,5,7,1,0,1
2024-07-20,7,4199,2024-07-20 7:00,25.3,,1.1,85,0.13,10,15.225,8.6,7,5,7,1,0,1
2024-07-20,8,4647,2024-07-20 8:00,26.3,,1.8,82,0.7,7,13.5,6.9,8,5,7,1,0,1
2024-07-20,9,5268,2024-07-20 9:00,26.5,0,3,79,0.89,10,14.625,7.925,9,5,7,1,0,1
2024-07-20,10,5924,2024-07-20 10:00,25.8,0.4,2.3,83,0.44,10,15.775,8.794871795,10,5,7,1,0,1
2024-07-20,11,6311,2024-07-20 11:00,26.8,0,3,79,1.54,9,16.125,9.820512821,11,5,7,1,0,1
2024-07-20,12,6564,2024-07-20 12:00,27.8,,2.1,77,1.64,9,13.87179487,8.179487179,12,5,7,1,0,1
2024-07-20,13,6703,2024-07-20 13:00,27.5,,2.7,77,0.91,10,12.53846154,7.184210526,13,5,7,1,0,1
2024-07-20,14,6674,2024-07-20 14:00,28.4,,2.5,76,1.33,9,12.1025641,6.925,14,5,7,1,0,1
2024-07-20,15,6689,2024-07-20 15:00,29.6,,3,74,1.85,8,13.28205128,7.15,15,5,7,1,0,1
2024-07-20,16,6742,2024-07-20 16:00,30.4,,3.3,69,2.49,7,12.31578947,7.375,16,5,7,1,0,1
2024-07-20,17,6800,2024-07-20 17:00,29.9,,2.5,70,0.88,9,13.3,7.923076923,17,5,7,1,0,1
2024-07-20,18,6806,2024-07-20 18:00,29.6,,2.9,73,0.47,9,13.36842105,6.975,18,5,7,1,0,1
2024-07-20,19,6847,2024-07-20 19:00,27.6,12.1,3.9,88,0.12,10,14.95,7.512820513,19,5,7,1,0,1
2024-07-20,20,6793,2024-07-20 20:00,26.3,1.7,3.2,87,0.02,9,15.3,7.875,20,5,7,1,0,1
2024-07-20,21,6524,2024-07-20 21:00,26.6,0.6,4.3,90,,10,12.87179487,6.05,21,5,7,1,0,1
2024-07-20,22,6148,2024-07-20 22:00,26.7,0.1,4.4,89,,10,17.51282051,8.525,22,5,7,1,0,1
2024-07-20,23,5704,2024-07-20 23:00,26.5,,3.8,85,,8,21.15,10.15,23,5,7,1,0,1
2024-07-20,24,5231,2024-07-21 0:00,26.4,,5.4,80,,10,20.375,8.725,0,6,7,1,0,1
2024-07-21,1,4680,2024-07-21 1:00,25.9,0,7.5,80,,10,19.65,8.282051282,1,6,7,1,0,1
2024-07-21,2,4236,2024-07-21 2:00,25.1,0,5.7,79,,10,18.4,6.225,2,6,7,1,0,1
2024-07-21,3,3926,2024-07-21 3:00,24.4,0,6.4,83,,10,15.95,5,3,6,7,1,0,1
2024-07-21,4,3727,2024-07-21 4:00,22.6,2.9,7.3,94,,10,14.6,4.55,4,6,7,1,0,1
2024-07-21,5,3649,2024-07-21 5:00,22.5,3.8,6.7,95,,10,13.95,4,5,6,7,1,0,1
2024-07-21,6,3715,2024-07-21 6:00,23,0.7,4.5,93,0,9,14.94871795,4.512820513,6,6,7,1,0,1
2024-07-21,7,3943,2024-07-21 7:00,23.2,,2,91,0.06,9,20.075,6.475,7,6,7,1,0,1
2024-07-21,8,4275,2024-07-21 8:00,23.7,0,2.7,90,0.34,10,16.9,5.9,8,6,7,1,0,1
2024-07-21,9,4694,2024-07-21 9:00,23.7,0,3.3,90,0.24,10,18.225,7.4,9,6,7,1,0,1
2024-07-21,10,5172,2024-07-21 10:00,24,1.1,1.5,92,0.53,10,18.375,8,10,6,7,1,0,1
2024-07-21,11,5633,2024-07-21 11:00,25.6,,2.4,91,1.27,9,20.575,9.435897436,11,6,7,1,0,1
2024-07-21,12,5950,2024-07-21 12:00,27,,3.2,80,2.18,9,21.3,9.45,12,6,7,1,0,1
2024-07-21,13,6221,2024-07-21 13:00,27.6,,3.6,81,1.08,9,22.4,11.3,13,6,7,1,0,1
2024-07-21,14,6327,2024-07-21 14:00,28,,2.5,80,1.22,9,24.38461538,13.425,14,6,7,1,0,1
2024-07-21,15,6392,2024-07-21 15:00,28.2,,3.7,80,0.88,9,24.79487179,14.8,15,6,7,1,0,1
2024-07-21,16,6433,2024-07-21 16:00,29.4,,3.1,76,1.63,9,19.30769231,12.025,16,6,7,1,0,1
2024-07-21,17,6505,2024-07-21 17:00,29.3,,3,73,0.75,8,18.025,11,17,6,7,1,0,1
2024-07-21,18,6665,2024-07-21 18:00,29.6,,2.6,75,0.87,8,17.925,10.55,18,6,7,1,0,1
2024-07-21,19,6800,2024-07-21 19:00,29.4,,3.3,77,0.4,4,20.725,12.15,19,6,7,1,0,1
2024-07-21,20,6839,2024-07-21 20:00,28.6,0,3,80,0.03,10,21.825,12.575,20,6,7,1,0,1
2024-07-21,21,6697,2024-07-21 21:00,28.2,,3.7,83,,10,19.625,10.5,21,6,7,1,0,1
2024-07-21,22,6343,2024-07-21 22:00,28.1,,2.1,84,,3,19.15,9.8,22,6,7,1,0,1
2024-07-21,23,5862,2024-07-21 23:00,28.1,,2.5,84,,4,22.15,11.65,23,6,7,1,0,1
2024-07-21,24,5331,2024-07-22 0:00,27.9,,1.6,85,,9,19.875,10.05128205,0,0,7,0,0,0
2024-07-22,1,4734,2024-07-22 1:00,27.9,,3.4,84,,8,19.475,9.641025641,1,0,7,0,0,0
2024-07-22,2,4313,2024-07-22 2:00,27.7,,2.6,85,,8,18.5,8.725,2,0,7,0,0,0
2024-07-22,3,4058,2024-07-22 3:00,27.6,,4,85,,10,19,9.075,3,0,7,0,0,0
2024-07-22,4,3912,2024-07-22 4:00,27.2,0,3.4,87,,10,18.725,8.175,4,0,7,0,0,0
2024-07-22,5,3904,2024-07-22 5:00,26.8,0.5,3.1,91,,10,15.4,8.425,5,0,7,0,0,0
2024-07-22,6,4190,2024-07-22 6:00,26.3,10.9,3.2,92,0,10,14,6.4,6,0,7,0,0,0
2024-07-22,7,4922,2024-07-22 7:00,26.2,0,2.2,92,0.04,9,11.23076923,5.435897436,7,0,7,0,0,0
2024-07-22,8,5970,2024-07-22 8:00,26.5,,2.6,90,0.24,9,12,4.846153846,8,0,7,0,0,0
2024-07-22,9,7011,2024-07-22 9:00,26.5,0,3.2,88,0.14,10,13.775,5.8,9,0,7,0,0,0
2024-07-22,10,7719,2024-07-22 10:00,26.6,0,4.1,87,0.11,10,14.125,5.125,10,0,7,0,0,0
2024-07-22,11,7966,2024-07-22 11:00,24.4,14.6,5.1,90,0.06,10,16,6.275,11,0,7,0,0,0
2024-07-22,12,7928,2024-07-22 12:00,25.4,1.9,0.9,91,0.62,9,10.56410256,3.923076923,12,0,7,0,0,0
2024-07-22,13,8054,2024-07-22 13:00,27,,1.8,89,1.25,10,11.57894737,4.289473684,13,0,7,0,0,0
2024-07-22,14,8173,2024-07-22 14:00,26.7,1.2,2.7,90,0.22,10,15.59459459,6.157894737,14,0,7,0,0,0
2024-07-22,15,8093,2024-07-22 15:00,26,16,3.9,93,0.24,10,16.16666667,7.842105263,15,0,7,0,0,0
2024-07-22,16,7976,2024-07-22 16:00,26.7,2.6,0.9,92,0.44,10,14.42857143,6.297297297,16,0,7,0,0,0
2024-07-22,17,7993,2024-07-22 17:00,27.2,0,1.7,89,0.43,10,13.76315789,5,17,0,7,0,0,0
2024-07-22,18,8005,2024-07-22 18:00,27.3,,3.3,86,0.18,10,13,4.552631579,18,0,7,0,0,0
2024-07-22,19,7751,2024-07-22 19:00,27.6,,4.1,83,0.09,10,12.36842105,4.657894737,19,0,7,0,0,0
2024-07-22,20,7557,2024-07-22 20:00,27.7,,3.7,81,0.03,10,13.025,4.65,20,0,7,0,0,0
2024-07-22,21,7193,2024-07-22 21:00,27.6,0,2.4,82,,10,13.175,5.3,21,0,7,0,0,0
2024-07-22,22,6654,2024-07-22 22:00,27.8,,4.1,82,,10,12.8,4.425,22,0,7,0,0,0
2024-07-22,23,6091,2024-07-22 23:00,27.2,0.3,7.2,86,,10,14.25,5.05,23,0,7,0,0,0
2024-07-22,24,5488,2024-07-23 0:00,26,31.9,5.3,95,,10,14.175,5.325,0,1,7,0,0,0
2024-07-23,1,4945,2024-07-23 1:00,26.2,0,5.1,93,,10,12.55,4.6,1,1,7,0,0,0
2024-07-23,2,4441,2024-07-23 2:00,26.2,,4.3,93,,4,17.075,6.475,2,1,7,0,0,0
2024-07-23,3,4174,2024-07-23 3:00,26.2,,4.3,91,,10,14.43589744,6.65,3,1,7,0,0,0
2024-07-23,4,4014,2024-07-23 4:00,26.1,,3.6,91,,9,12.23076923,6.076923077,4,1,7,0,0,0
2024-07-23,5,3995,2024-07-23 5:00,25.8,0.1,3.2,93,,10,12.97435897,6.325,5,1,7,0,0,0
2024-07-23,6,4252,2024-07-23 6:00,25.9,0,3.3,93,0,10,13.45,5.6,6,1,7,0,0,0
2024-07-23,7,4964,2024-07-23 7:00,25.9,0,3.3,91,0.09,10,17.9,7.175,7,1,7,0,0,0
2024-07-23,8,5957,2024-07-23 8:00,26.2,,4.4,89,0.25,10,11.775,4.925,8,1,7,0,0,0
2024-07-23,9,6948,2024-07-23 9:00,26.4,,3,87,0.24,10,9.65,3.368421053,9,1,7,0,0,0
2024-07-23,10,7635,2024-07-23 10:00,26.5,,4.2,84,0.27,10,9.525,3.575,10,1,7,0,0,0
2024-07-23,11,7917,2024-07-23 11:00,25.9,0.8,3.1,91,0.17,10,9.72972973,4.710526316,11,1,7,0,0,0
2024-07-23,12,7967,2024-07-23 12:00,26,0.3,1.5,91,0.36,10,9.552631579,3.973684211,12,1,7,0,0,0
2024-07-23,13,8010,2024-07-23 13:00,26.3,0.5,2.4,90,0.4,10,9.789473684,4.447368421,13,1,7,0,0,0
2024-07-23,14,8033,2024-07-23 14:00,26.4,0.3,3.2,88,0.64,10,9.72972973,4.473684211,14,1,7,0,0,0
2024-07-23,15,8034,2024-07-23 15:00,27,0,3.3,85,0.99,10,11.42105263,6.083333333,15,1,7,0,0,0
2024-07-23,16,7969,2024-07-23 16:00,27.2,,2.9,83,0.56,10,9.615384615,4.743589744,16,1,7,0,0,0
2024-07-23,17,7934,2024-07-23 17:00,27,,3.2,85,0.34,10,11.02631579,5.230769231,17,1,7,0,0,0
2024-07-23,18,7895,2024-07-23 18:00,27.2,,2.7,85,0.41,10,11.725,5.575,18,1,7,0,0,0
2024-07-23,19,7654,2024-07-23 19:00,27.1,,2.3,84,0.12,10,14.55,7.820512821,19,1,7,0,0,0
2024-07-23,20,7441,2024-07-23 20:00,26.8,,2.8,81,0.08,8,13.31578947,7.1,20,1,7,0,0,0
2024-07-23,21,7059,2024-07-23 21:00,26.5,,2.4,83,,8,12.84210526,6.475,21,1,7,0,0,0
2024-07-23,22,6517,2024-07-23 22:00,26.3,,1.9,82,,2,12.05128205,5.25,22,1,7,0,0,0
2024-07-23,23,5975,2024-07-23 23:00,26.4,,2.2,86,,3,12.45,5.846153846,23,1,7,0,0,0
2024-07-23,24,5430,2024-07-24 0:00,26.3,,1.9,88,,9,12.7,5.461538462,0,2,7,0,0,0
2024-07-24,1,4858,2024-07-24 1:00,26.4,0,1.8,90,,10,15.875,6.825,1,2,7,0,0,0
2024-07-24,2,4385,2024-07-24 2:00,26.4,0.1,2.3,92,,10,15.46153846,6.179487179,2,2,7,0,0,0
2024-07-24,3,4118,2024-07-24 3:00,26.1,0.9,1.9,93,,10,15.53846154,6.85,3,2,7,0,0,0
2024-07-24,4,3971,2024-07-24 4:00,26.2,0,3,94,,9,13.97435897,5.675,4,2,7,0,0,0
2024-07-24,5,3971,2024-07-24 5:00,26.2,0.2,2.6,94,,10,16.28205128,5.725,5,2,7,0,0,0
2024-07-24,6,4233,2024-07-24 6:00,26.1,12.2,3.1,95,0,10,15.74358974,5.35,6,2,7,0,0,0
2024-07-24,7,4936,2024-07-24 7:00,26.2,,1.6,95,0.05,10,13.05263158,4.8,7,2,7,0,0,0
2024-07-24,8,5950,2024-07-24 8:00,26.4,0,1.7,94,0.23,10,12.92307692,5.05,8,2,7,0,0,0
